# TRACY II v. SYNCHROTRON SOLEIL -- fmap.out -- Mon Feb 16 09:22:33 2004 
# nu = f(x) 
#    x[m]          z[m]           fx            fz           dfx           dfz
 2.483968e-02  1.095545e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.113653e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.131471e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.149013e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.166290e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.183316e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.200100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.216653e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.232983e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.249100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.265011e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.280725e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.296248e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.311588e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.326750e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.341741e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.356566e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.371231e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.385741e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.400100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.414314e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.428386e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.442321e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.456122e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.469794e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.483340e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.496763e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.510067e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.523255e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.536329e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.549293e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.562150e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.574902e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.587551e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.600100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.612552e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.624908e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.637171e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.649342e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.661425e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.673420e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.685330e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.697156e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.708901e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.720565e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.732151e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.743660e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.755093e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.766452e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.777739e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.788954e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.800100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.811177e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.822187e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.833130e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.844009e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.854824e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.865576e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.876266e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.886896e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.897467e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.907978e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.918433e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.928830e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.939172e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.949459e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.959692e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.969872e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.979999e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  1.990075e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.483968e-02  2.000100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.000000e-06  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  2.001000e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  2.829427e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  3.465102e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  4.001000e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  4.473136e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  4.899979e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  5.292503e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  5.657854e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  6.001000e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  6.325555e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  6.634250e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  6.929203e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  7.212103e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  7.484315e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  7.746967e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  8.001000e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  8.247211e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  8.486281e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  8.718798e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  8.945272e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  9.166151e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  9.381832e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  9.592663e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  9.798959e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.000100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.019904e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.039330e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.058401e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.077133e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.095545e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.113653e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.131471e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.149013e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.166290e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.183316e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.200100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.216653e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.232983e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.249100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.265011e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.280725e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.296248e-02 -2.462859e-01 -3.153204e-01 -2.462859e-01 -3.153204e-01
 2.489116e-02  1.311588e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.326750e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.341741e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.356566e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.371231e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.385741e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.400100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.414314e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.428386e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.442321e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.456122e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.469794e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.483340e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.496763e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.510067e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.523255e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.536329e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.549293e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.562150e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.574902e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.587551e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.600100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.612552e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.624908e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.637171e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.649342e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.661425e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.673420e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.685330e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.697156e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.708901e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.720565e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.732151e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.743660e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.755093e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.766452e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.777739e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.788954e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.800100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.811177e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.822187e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.833130e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.844009e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.854824e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.865576e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.876266e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.886896e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.897467e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.907978e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.918433e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.928830e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.939172e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.949459e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.959692e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.969872e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.979999e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  1.990075e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.489116e-02  2.000100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.000000e-06  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  2.001000e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  2.829427e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  3.465102e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  4.001000e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  4.473136e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  4.899979e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  5.292503e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  5.657854e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  6.001000e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  6.325555e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  6.634250e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  6.929203e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  7.212103e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  7.484315e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  7.746967e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  8.001000e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  8.247211e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  8.486281e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  8.718798e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  8.945272e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  9.166151e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  9.381832e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  9.592663e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  9.798959e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.000100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.019904e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.039330e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.058401e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.077133e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.095545e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.113653e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.131471e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.149013e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.166290e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.183316e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.200100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.216653e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.232983e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.249100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.265011e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.280725e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.296248e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.311588e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.326750e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.341741e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.356566e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.371231e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.385741e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.400100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.414314e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.428386e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.442321e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.456122e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.469794e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.483340e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.496763e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.510067e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.523255e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.536329e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.549293e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.562150e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.574902e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.587551e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.600100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.612552e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.624908e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.637171e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.649342e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.661425e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.673420e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.685330e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.697156e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.708901e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.720565e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.732151e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.743660e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.755093e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.766452e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.777739e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.788954e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.800100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.811177e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.822187e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.833130e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.844009e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.854824e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.865576e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.876266e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.886896e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.897467e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.907978e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.918433e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.928830e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.939172e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.949459e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.959692e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.969872e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.979999e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  1.990075e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.494253e-02  2.000100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.499380e-02  1.000000e-06  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.499380e-02  2.001000e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.499380e-02  2.829427e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.499380e-02  3.465102e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.499380e-02  4.001000e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.499380e-02  4.473136e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.499380e-02  4.899979e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.499380e-02  5.292503e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.499380e-02  5.657854e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.499380e-02  6.001000e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
