# TRACY II v. SYNCHROTRON SOLEIL -- fmapdp.out -- Mon Feb 16 09:27:05 2004 
# nu = f(x) 
#    dp[m]         x[m]           fx            fz           dfx           dfz
-3.035766e-18  7.360801e-03 -2.097611e-01 -3.037757e-01  2.103899e-08 -3.192792e-06
-3.035766e-18  7.638626e-03 -2.105082e-01 -3.040350e-01 -1.639720e-09  9.670721e-08
-3.035766e-18  7.906694e-03 -2.112481e-01 -3.042950e-01  5.039492e-08 -1.546843e-06
-3.035766e-18  8.165966e-03 -2.119803e-01 -3.045541e-01  1.702994e-07 -3.892923e-06
-3.035766e-18  8.417254e-03 -2.127068e-01 -3.048084e-01  1.455735e-08 -1.541687e-06
-3.035766e-18  8.661254e-03 -2.134258e-01 -3.050584e-01 -1.828401e-08  5.672951e-06
-3.035766e-18  8.898565e-03 -2.141379e-01 -3.053155e-01  5.261742e-08 -3.292149e-06
-3.035766e-18  9.129709e-03 -2.148432e-01 -2.148432e-01  5.294670e-10 -1.529905e-07
-3.035766e-18  9.355143e-03 -2.155418e-01 -2.155424e-01  1.388483e-08 -1.174081e-06
-3.035766e-18  9.575271e-03 -2.162339e-01 -2.162339e-01 -1.835856e-07 -2.136546e-07
-3.035766e-18  9.790450e-03 -2.169194e-01 -2.169199e-01  2.295652e-08 -7.553844e-07
-3.035766e-18  1.000100e-02 -2.176024e-01 -2.176024e-01 -4.744842e-07 -4.942126e-07
-3.035766e-18  1.020721e-02 -2.182691e-01 -2.182693e-01 -1.034696e-07 -4.073975e-07
-3.035766e-18  1.040933e-02 -2.189362e-01 -2.189363e-01  5.815129e-08 -5.682701e-09
-3.035766e-18  1.060760e-02 -2.195968e-01 -2.195970e-01  5.063229e-08  1.340688e-07
-3.035766e-18  1.080223e-02 -2.202517e-01 -2.202519e-01  1.674696e-07  3.561120e-07
-3.035766e-18  1.099342e-02 -2.209017e-01 -2.209020e-01  7.303204e-07  1.845190e-06
-3.035766e-18  1.118134e-02 -2.215578e-01 -2.215561e-01 -3.885263e-06 -8.343084e-06
-3.035766e-18  1.136615e-02 -2.222337e-01 -2.222338e-01  8.141466e-06  7.855390e-06
-3.035766e-18  1.154801e-02 -2.227750e-01 -2.227749e-01 -1.598145e-07  2.018762e-06
-3.035766e-18  1.172704e-02 -2.234192e-01 -2.234194e-01  1.593884e-07 -3.313784e-07
-3.035766e-18  1.190338e-02 -2.240463e-01 -2.240465e-01 -1.578085e-06 -1.695772e-06
-3.035766e-18  1.207715e-02 -2.246657e-01 -2.246658e-01 -9.280305e-08 -1.341107e-09
-3.035766e-18  1.224845e-02 -2.252872e-01 -2.252873e-01 -9.766595e-08 -4.339283e-08
-3.035766e-18  1.241739e-02 -2.259131e-01 -2.259131e-01  5.963009e-08  4.237211e-08
-3.035766e-18  1.258406e-02 -2.265540e-01 -2.265541e-01  2.618832e-08  1.752888e-07
-3.035766e-18  1.274855e-02 -2.272439e-01 -2.272440e-01  2.268213e-07 -3.346320e-08
-3.035766e-18  1.291094e-02 -2.306079e-01 -3.118999e-01 -4.973767e-04  1.702393e-04
-3.035766e-18  1.307132e-02 -2.297131e-01 -3.103819e-01  3.749124e-04  2.588527e-04
-3.035766e-18  1.322976e-02 -2.299820e-01 -3.096694e-01 -5.308600e-06 -4.050218e-06
-3.035766e-18  1.338632e-02 -2.302658e-01 -3.090711e-01  5.827324e-05  4.556918e-05
-3.035766e-18  1.354106e-02 -2.305565e-01 -2.305566e-01 -9.731107e-07 -1.268458e-06
-3.035766e-18  1.369406e-02 -2.308126e-01 -2.308124e-01  2.679692e-05  2.639398e-05
-3.035766e-18  1.384537e-02 -2.311560e-01 -2.311552e-01  9.954421e-06  1.031037e-05
-3.035766e-18  1.399505e-02 -2.315471e-01 -2.315472e-01 -6.662059e-08 -1.258675e-07
-3.035766e-18  1.414314e-02 -2.319881e-01 -2.319879e-01 -3.592809e-07 -2.709614e-07
-3.035766e-18  1.428969e-02 -2.324578e-01 -2.324578e-01  3.032882e-07  4.811198e-07
-3.035766e-18  1.443476e-02 -2.329405e-01 -2.329405e-01 -6.030298e-08 -1.727094e-07
-3.035766e-18  1.457838e-02 -2.334276e-01 -2.334277e-01  1.737131e-07  2.155871e-07
-3.035766e-18  1.472060e-02 -2.339153e-01 -2.339154e-01  1.700796e-08 -5.873706e-08
-3.035766e-18  1.486146e-02 -2.344005e-01 -2.344005e-01  1.138393e-06  1.155078e-06
-3.035766e-18  1.500100e-02 -2.348818e-01 -2.348819e-01  1.340482e-07  1.739146e-08
-3.035766e-18  1.513925e-02 -2.353577e-01 -2.353577e-01 -2.091269e-08  6.290221e-08
-3.035766e-18  1.527625e-02 -2.358297e-01 -2.358299e-01  2.385166e-07  6.527052e-09
-3.035766e-18  1.541204e-02 -2.362955e-01 -2.362957e-01  2.654609e-08  2.095941e-07
-3.035766e-18  1.554663e-02 -2.367565e-01 -2.367571e-01 -1.742998e-06 -3.399731e-06
-3.035766e-18  1.568007e-02 -2.372122e-01 -2.372127e-01  6.412541e-07  2.964124e-07
-3.035766e-18  1.581239e-02 -2.376550e-01 -2.376571e-01  2.389695e-06  2.996223e-07
-3.035766e-18  1.594361e-02 -2.380980e-01 -2.380976e-01  2.900017e-07  4.413042e-07
-3.035766e-18  1.607375e-02 -2.385327e-01 -2.385331e-01 -1.275057e-08 -9.963781e-08
-3.035766e-18  1.620285e-02 -2.389616e-01 -2.389615e-01 -1.351484e-07 -1.445183e-07
-3.035766e-18  1.633093e-02 -2.393821e-01 -2.393825e-01  1.118300e-06 -2.228246e-08
-3.035766e-18  1.645801e-02 -2.397965e-01 -2.397966e-01  1.842344e-07 -6.932121e-08
-3.035766e-18  1.658412e-02 -2.402023e-01 -2.402026e-01 -3.896008e-07  2.281031e-08
-3.035766e-18  1.670928e-02 -2.409171e-01 -2.409165e-01 -1.963196e-04 -1.965523e-04
-3.035766e-18  1.683351e-02 -2.410521e-01 -2.410523e-01  4.227355e-05  4.226722e-05
-3.035766e-18  1.695682e-02 -2.414220e-01 -2.414231e-01  2.634803e-07 -8.033425e-07
-3.035766e-18  1.707925e-02 -2.417991e-01 -2.417991e-01  1.747312e-07  1.820610e-07
-3.035766e-18  1.720081e-02 -2.421701e-01 -2.421707e-01  2.184406e-06  2.315851e-06
-3.035766e-18  1.732151e-02 -2.425370e-01 -2.425388e-01  1.531030e-06  1.065238e-06
-3.035766e-18  1.744137e-02 -2.428979e-01 -2.428976e-01  3.980551e-07  2.256167e-07
-3.035766e-18  1.756042e-02 -2.432493e-01 -2.432512e-01  4.756843e-06  3.224110e-07
-3.035766e-18  1.767867e-02 -2.435996e-01 -2.436010e-01  1.627684e-06 -5.635758e-07
-3.035766e-18  1.779613e-02 -2.439535e-01 -2.439529e-01  2.371045e-04  2.417511e-04
-3.035766e-18  1.791282e-02 -2.442309e-01 -2.442340e-01  1.950450e-05  1.201674e-05
-3.035766e-18  1.802876e-02 -2.445763e-01 -2.445787e-01  3.031564e-06 -8.918188e-07
-3.035766e-18  1.814395e-02 -2.448915e-01 -2.448908e-01  6.764636e-07 -1.129967e-07
-3.035766e-18  1.825842e-02 -2.451928e-01 -2.451976e-01  1.263279e-05  3.636136e-07
-3.035766e-18  1.837217e-02 -2.454833e-01 -2.454894e-01  1.126138e-05  6.024242e-06
-3.035766e-18  1.848523e-02 -2.458020e-01 -2.458002e-01  4.897783e-06  3.088597e-06
-3.035766e-18  1.859759e-02 -2.460764e-01 -2.460826e-01  2.352531e-05  1.713892e-05
-3.035766e-18  1.870929e-02 -2.463633e-01 -2.463794e-01  9.050615e-07  5.761340e-07
-3.035766e-18  1.882032e-02 -2.466267e-01 -2.466303e-01  1.945899e-07 -6.904662e-06
-3.035766e-18  1.893069e-02 -2.469004e-01 -2.468989e-01 -2.874946e-06  1.176955e-05
-3.035766e-18  1.904043e-02 -2.471816e-01 -2.472143e-01  2.367429e-05 -3.644353e-05
-3.035766e-18  1.914954e-02 -2.475311e-01 -2.475631e-01  2.446826e-06 -6.705630e-05
-3.035766e-18  1.925803e-02 -2.478143e-01 -2.477984e-01 -9.119987e-06  4.973522e-06
-3.035766e-18  1.936592e-02 -2.482241e-01 -2.485344e-01  6.280511e-04 -1.739627e-04
-3.035766e-18  1.947320e-02 -2.501890e-01 -2.530415e-01  6.402246e-04 -1.591528e-03
-3.035766e-18  1.957990e-02 -2.503409e-01 -2.520504e-01  5.216402e-05 -1.893021e-03
-3.035766e-18  1.968602e-02 -2.519097e-01 -2.519564e-01 -7.266279e-05 -3.707054e-04
-3.035766e-18  1.979157e-02 -2.521019e-01 -2.520504e-01 -1.226125e-04  1.983991e-05
-3.035766e-18  1.989656e-02 -2.523770e-01 -2.523972e-01  2.977292e-05 -1.239158e-05
-3.035766e-18  2.000100e-02 -2.526405e-01 -2.526598e-01 -3.591995e-05 -3.305772e-05
-3.035766e-18  2.010490e-02 -2.528256e-01 -2.528214e-01 -2.227652e-05 -5.706184e-05
-3.035766e-18  2.020826e-02 -2.530129e-01 -2.529952e-01 -3.610506e-05  6.497642e-06
-3.035766e-18  2.031110e-02 -2.532265e-01 -2.532201e-01 -8.948226e-06 -9.811414e-06
-3.035766e-18  2.041341e-02 -2.533651e-01 -2.533688e-01  3.240808e-06 -4.899224e-06
-3.035766e-18  2.051522e-02 -2.535501e-01 -2.535571e-01 -1.531974e-05 -1.049382e-05
-3.035766e-18  2.061653e-02 -2.537493e-01 -2.537484e-01 -1.178560e-05 -2.457156e-05
-3.035766e-18  2.071734e-02 -2.538004e-01 -2.537955e-01 -3.280821e-05 -2.255648e-05
-3.035766e-18  2.081766e-02 -2.540840e-01 -2.540773e-01 -3.285605e-06 -1.937993e-07
-3.035766e-18  2.091750e-02 -2.542443e-01 -2.542432e-01 -2.339310e-06 -9.979739e-07
-3.035766e-18  2.101687e-02 -2.544010e-01 -2.544034e-01 -6.598005e-06 -1.015669e-05
-3.035766e-18  2.111577e-02 -2.545749e-01 -2.545773e-01  2.331995e-06  3.237639e-06
-3.035766e-18  2.121420e-02 -2.547463e-01 -2.547444e-01 -5.193884e-06 -1.002476e-05
-3.035766e-18  2.131219e-02 -2.551654e-01 -2.551620e-01 -2.064903e-04 -2.018730e-04
-3.035766e-18  2.140972e-02 -2.550696e-01 -2.550686e-01  3.126473e-05  2.935126e-05
-3.035766e-18  2.150681e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.160347e-02 -2.552032e-01 -2.552022e-01 -2.552032e-01 -2.552022e-01
-3.035766e-18  2.169969e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.179549e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.189088e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.198584e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.208040e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.217456e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.226832e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.236168e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.245466e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.254725e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.263946e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.273130e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.282277e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.291388e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.300462e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.309501e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.318505e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.327473e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.336408e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.345308e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.354174e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.363008e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.371808e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.380576e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.389312e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.398016e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.406688e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.415329e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.423940e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.432520e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.441070e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.449590e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.458080e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.466541e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.474974e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.483377e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.491753e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.035766e-18  2.500100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  1.000000e-06 -3.004584e-01 -3.004977e-01  1.670642e-04 -4.409698e-07
 2.400000e-03  2.042241e-03 -2.005247e-01 -3.006999e-01 -1.862947e-05  6.203936e-05
 2.400000e-03  2.887751e-03 -2.014101e-01 -3.009791e-01  1.455870e-07 -8.774513e-06
 2.400000e-03  3.536534e-03 -2.022517e-01 -3.013238e-01 -3.086729e-06 -1.241492e-05
 2.400000e-03  4.083483e-03 -2.031032e-01 -3.015221e-01 -1.573093e-07  1.597207e-06
 2.400000e-03  4.565355e-03 -2.039443e-01 -3.017857e-01  4.256486e-07 -2.414697e-05
 2.400000e-03  5.001000e-03 -2.047788e-01 -3.020254e-01 -1.174249e-07 -2.289061e-06
 2.400000e-03  5.401617e-03 -2.056051e-01 -3.022789e-01  3.101501e-07 -5.354731e-06
 2.400000e-03  5.774503e-03 -2.064245e-01 -3.025257e-01  4.370089e-08 -3.386797e-06
 2.400000e-03  6.124724e-03 -2.072363e-01 -3.027747e-01  5.932031e-08  7.063306e-07
 2.400000e-03  6.455972e-03 -2.080411e-01 -3.030227e-01  2.109332e-08 -8.793509e-07
 2.400000e-03  6.771032e-03 -2.088388e-01 -3.032692e-01 -4.309406e-09  1.110208e-07
 2.400000e-03  7.072068e-03 -2.096294e-01 -3.035163e-01  2.987242e-10  1.699593e-07
 2.400000e-03  7.360801e-03 -2.104129e-01 -3.037606e-01  1.313109e-09 -3.042191e-07
 2.400000e-03  7.638626e-03 -2.111896e-01 -3.040057e-01  2.726472e-08  5.173041e-08
 2.400000e-03  7.906694e-03 -2.119591e-01 -3.042505e-01 -1.019004e-06 -6.187444e-07
 2.400000e-03  8.165966e-03 -2.127224e-01 -3.044925e-01 -5.238667e-09 -7.400701e-07
 2.400000e-03  8.417254e-03 -2.134786e-01 -3.047306e-01 -2.296585e-08  1.261521e-06
 2.400000e-03  8.661254e-03 -2.142281e-01 -3.049734e-01  1.091035e-08 -9.528559e-07
 2.400000e-03  8.898565e-03 -2.149710e-01 -2.149710e-01  1.230803e-08 -1.373415e-07
 2.400000e-03  9.129709e-03 -2.157073e-01 -3.054500e-01  5.834396e-09 -7.169832e-07
 2.400000e-03  9.355143e-03 -2.164372e-01 -2.164372e-01 -4.106775e-08 -1.807462e-07
 2.400000e-03  9.575271e-03 -2.171606e-01 -2.171610e-01 -2.794264e-08 -4.496264e-07
 2.400000e-03  9.790450e-03 -2.178762e-01 -2.178763e-01 -2.014016e-06 -2.115570e-06
 2.400000e-03  1.000100e-02 -2.185872e-01 -2.185874e-01  2.584124e-08 -1.189523e-07
 2.400000e-03  1.020721e-02 -2.192919e-01 -2.192920e-01  3.974253e-08 -1.180013e-07
 2.400000e-03  1.040933e-02 -2.199906e-01 -2.199908e-01  5.113637e-08 -2.786440e-08
 2.400000e-03  1.060760e-02 -2.206839e-01 -2.206840e-01 -3.145181e-08 -2.114154e-07
 2.400000e-03  1.080223e-02 -2.213753e-01 -2.213782e-01 -5.039297e-06 -4.578568e-06
 2.400000e-03  1.099342e-02 -2.221191e-01 -2.221189e-01  1.174170e-05  1.157630e-05
 2.400000e-03  1.118134e-02 -2.227042e-01 -2.227019e-01  3.624172e-06  9.425117e-08
 2.400000e-03  1.136615e-02 -2.233864e-01 -2.233871e-01 -5.649373e-07  3.904221e-07
 2.400000e-03  1.154801e-02 -2.240535e-01 -2.240537e-01 -2.526762e-07 -3.263903e-07
 2.400000e-03  1.172704e-02 -2.247161e-01 -2.247163e-01  7.693279e-08 -1.089053e-07
 2.400000e-03  1.190338e-02 -2.253779e-01 -2.253779e-01  4.642106e-08 -5.631264e-08
 2.400000e-03  1.207715e-02 -2.260416e-01 -2.260417e-01  6.411712e-10 -2.418865e-07
 2.400000e-03  1.224845e-02 -2.267158e-01 -2.267158e-01  9.863004e-08 -1.076569e-07
 2.400000e-03  1.241739e-02 -2.274246e-01 -2.274246e-01  9.234501e-07  7.791576e-07
 2.400000e-03  1.258406e-02 -2.283580e-01 -2.283584e-01  1.354055e-06  1.159827e-06
 2.400000e-03  1.274855e-02 -2.300787e-01 -3.098103e-01 -4.794874e-04 -1.401429e-04
 2.400000e-03  1.291094e-02 -2.302125e-01 -3.090043e-01  2.390306e-04  2.432697e-04
 2.400000e-03  1.307132e-02 -2.305001e-01 -3.082560e-01 -6.254216e-06 -1.821345e-05
 2.400000e-03  1.322976e-02 -2.307952e-01 -2.307948e-01  4.493715e-05  4.608485e-05
 2.400000e-03  1.338632e-02 -2.311639e-01 -2.311638e-01 -8.358789e-06 -8.497615e-06
 2.400000e-03  1.354106e-02 -2.315758e-01 -2.315754e-01 -1.659148e-06 -1.677382e-06
 2.400000e-03  1.369406e-02 -2.320640e-01 -2.320639e-01 -5.912346e-07 -2.365041e-07
 2.400000e-03  1.384537e-02 -2.325859e-01 -2.325860e-01  3.059861e-08 -2.499027e-07
 2.400000e-03  1.399505e-02 -2.331235e-01 -2.331235e-01 -7.209259e-08 -8.773885e-08
 2.400000e-03  1.414314e-02 -2.336657e-01 -2.336659e-01 -9.551319e-08 -2.013160e-07
 2.400000e-03  1.428969e-02 -2.342073e-01 -2.342072e-01  2.533300e-08 -2.762923e-08
 2.400000e-03  1.443476e-02 -2.347459e-01 -2.347461e-01  4.025277e-08  3.971844e-08
 2.400000e-03  1.457838e-02 -2.352801e-01 -2.352801e-01  1.044085e-06  1.164976e-06
 2.400000e-03  1.472060e-02 -2.358092e-01 -2.358093e-01  1.746101e-07 -1.021263e-08
 2.400000e-03  1.486146e-02 -2.363324e-01 -2.363325e-01  3.771027e-07  4.516937e-07
 2.400000e-03  1.500100e-02 -2.368502e-01 -2.368511e-01  2.039568e-07 -1.024762e-07
 2.400000e-03  1.513925e-02 -2.373625e-01 -2.373630e-01 -1.327888e-07 -1.541281e-06
 2.400000e-03  1.527625e-02 -2.378643e-01 -2.378665e-01  6.717156e-07 -3.670786e-06
 2.400000e-03  1.541204e-02 -2.383629e-01 -2.383632e-01  9.818626e-07  1.587100e-07
 2.400000e-03  1.554663e-02 -2.388545e-01 -2.388545e-01 -1.355560e-07 -2.327060e-07
 2.400000e-03  1.568007e-02 -2.393381e-01 -2.393385e-01  1.290109e-06  4.101107e-07
 2.400000e-03  1.581239e-02 -2.398154e-01 -2.398154e-01  2.146401e-08 -1.207861e-07
 2.400000e-03  1.594361e-02 -2.402828e-01 -2.402833e-01  1.663814e-06  8.799139e-07
 2.400000e-03  1.607375e-02 -2.410138e-01 -2.410134e-01 -2.346734e-04 -2.346176e-04
 2.400000e-03  1.620285e-02 -2.412129e-01 -2.412135e-01  1.776165e-05  1.718093e-05
 2.400000e-03  1.633093e-02 -2.416726e-01 -2.416731e-01  6.940433e-07 -2.186629e-07
 2.400000e-03  1.645801e-02 -2.421098e-01 -2.421101e-01  4.915414e-07  1.617356e-06
 2.400000e-03  1.658412e-02 -2.425420e-01 -2.425432e-01  1.329996e-06  1.227322e-06
 2.400000e-03  1.670928e-02 -2.429667e-01 -2.429666e-01 -2.756294e-07 -4.834697e-07
 2.400000e-03  1.683351e-02 -2.433823e-01 -2.433847e-01 -1.562391e-07 -1.792166e-06
 2.400000e-03  1.695682e-02 -2.437949e-01 -2.437946e-01  1.266763e-06  1.321319e-06
 2.400000e-03  1.707925e-02 -2.441172e-01 -2.441191e-01  6.913655e-05  6.930740e-05
 2.400000e-03  1.720081e-02 -2.445725e-01 -2.445750e-01  3.155119e-06 -8.859193e-07
 2.400000e-03  1.732151e-02 -2.449514e-01 -2.449510e-01 -7.877318e-07  2.225995e-06
 2.400000e-03  1.744137e-02 -2.453181e-01 -2.453253e-01 -4.182053e-07 -5.398469e-06
 2.400000e-03  1.756042e-02 -2.457170e-01 -2.457163e-01 -5.046266e-05 -4.939443e-05
 2.400000e-03  1.767867e-02 -2.460320e-01 -2.460364e-01  1.499218e-05  1.879096e-05
 2.400000e-03  1.779613e-02 -2.463773e-01 -2.463931e-01  5.583941e-07  3.824238e-07
 2.400000e-03  1.791282e-02 -2.467190e-01 -2.467179e-01  2.175103e-06  2.190753e-06
 2.400000e-03  1.802876e-02 -2.470233e-01 -2.470355e-01  5.803893e-05  4.834011e-05
 2.400000e-03  1.814395e-02 -2.473807e-01 -2.474279e-01  3.777110e-05  1.949645e-05
 2.400000e-03  1.825842e-02 -2.477605e-01 -2.477529e-01  8.789302e-06  2.113980e-06
 2.400000e-03  1.837217e-02 -2.481323e-01 -2.483366e-01 -3.893147e-05 -1.512343e-04
 2.400000e-03  1.848523e-02 -2.501789e-01 -2.530969e-01 -4.579959e-04 -3.239069e-03
 2.400000e-03  1.859759e-02 -2.515652e-01 -2.518326e-01 -4.293308e-04 -2.450316e-04
 2.400000e-03  1.870929e-02 -2.520913e-01 -2.520429e-01 -1.084468e-04  3.469716e-05
 2.400000e-03  1.882032e-02 -2.523672e-01 -2.523867e-01  1.957211e-05 -1.921587e-05
 2.400000e-03  1.893069e-02 -2.526701e-01 -2.526845e-01  4.390560e-05  5.036236e-05
 2.400000e-03  1.904043e-02 -2.529787e-01 -2.529602e-01 -5.756302e-05 -8.592307e-06
 2.400000e-03  1.914954e-02 -2.532315e-01 -2.532254e-01 -2.617317e-05 -2.692389e-05
 2.400000e-03  1.925803e-02 -2.534933e-01 -2.535010e-01 -1.392137e-05 -1.572500e-05
 2.400000e-03  1.936592e-02 -2.537723e-01 -2.537692e-01 -8.858902e-06 -2.144453e-05
 2.400000e-03  1.947320e-02 -2.540448e-01 -2.540367e-01 -4.529242e-06  4.201759e-06
 2.400000e-03  1.957990e-02 -2.542925e-01 -2.542925e-01  1.150882e-06  1.030709e-06
 2.400000e-03  1.968602e-02 -2.545616e-01 -2.545633e-01 -4.485545e-06 -1.173370e-07
 2.400000e-03  1.979157e-02 -2.548330e-01 -2.548300e-01 -1.386468e-05 -9.758608e-06
 2.400000e-03  1.989656e-02 -2.551912e-01 -2.551892e-01  3.662211e-06  4.084223e-06
 2.400000e-03  2.000100e-02 -2.552725e-01 -2.552729e-01  1.593735e-06  1.018854e-06
 2.400000e-03  2.010490e-02 -2.555724e-01 -2.555731e-01  9.701004e-08  4.569608e-07
 2.400000e-03  2.020826e-02 -2.558284e-01 -2.558260e-01 -8.413723e-06 -3.382094e-06
 2.400000e-03  2.031110e-02 -2.560663e-01 -2.560645e-01 -1.271020e-05 -1.297790e-05
 2.400000e-03  2.041341e-02 -2.563214e-01 -2.563214e-01 -3.713290e-06 -3.420887e-06
 2.400000e-03  2.051522e-02 -2.565576e-01 -2.565578e-01 -6.347045e-07 -8.071063e-07
 2.400000e-03  2.061653e-02 -2.567885e-01 -2.567871e-01 -7.550464e-06 -5.208766e-06
 2.400000e-03  2.071734e-02 -2.570147e-01 -2.570133e-01 -8.355563e-07 -7.836574e-07
 2.400000e-03  2.081766e-02 -2.572225e-01 -2.572213e-01  3.070963e-04  3.068037e-04
 2.400000e-03  2.091750e-02 -2.571030e-01 -2.571038e-01  3.767449e-04  3.741692e-04
 2.400000e-03  2.101687e-02 -2.577957e-01 -2.577953e-01  8.465899e-06  9.852809e-06
 2.400000e-03  2.111577e-02 -2.580030e-01 -2.580023e-01  1.351824e-06  1.275286e-06
 2.400000e-03  2.121420e-02 -2.582069e-01 -2.582068e-01  1.926539e-06  1.887210e-06
 2.400000e-03  2.131219e-02 -2.584068e-01 -2.584071e-01 -9.814962e-07 -5.433816e-07
 2.400000e-03  2.140972e-02 -2.586043e-01 -2.586040e-01 -1.237629e-06 -2.075554e-06
 2.400000e-03  2.150681e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.160347e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.169969e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.179549e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.189088e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.198584e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.208040e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.217456e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.226832e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.236168e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.245466e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.254725e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.263946e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.273130e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.282277e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.291388e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.300462e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.309501e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.318505e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.327473e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.336408e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.400000e-03  2.345308e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
